MES_EXIBICAO;ANO_EXIBICAO;NOME_CINEMA;TITULO_ORIGINAL;PUBLICO
9;2024;KINOPLEX PARQUE DA CIDADE;TÔ DE GRAÇA - O FILME;5
9;2024;KINOPLEX PARQUE DA CIDADE;WIDOW CLICQUOT;11
9;2024;KINOPLEX PRAIA DA COSTA;ALIEN: ROMULUS;477
9;2024;KINOPLEX PRAIA DA COSTA;BASTARDEN;32
9;2024;KINOPLEX PRAIA DA COSTA;BEETLEJUICE BEETLEJUICE;1507
9;2024;KINOPLEX PRAIA DA COSTA;BLINK TWICE;135
9;2024;KINOPLEX PRAIA DA COSTA;COUP DE CHANCE;233
9;2024;KINOPLEX PRAIA DA COSTA;DEADPOOL & WOLVERINE;556
9;2024;KINOPLEX PRAIA DA COSTA;DESPICABLE ME 4;488
9;2024;KINOPLEX PRAIA DA COSTA;DRAGONKEEPER;169
9;2024;KINOPLEX PRAIA DA COSTA;ESTÔMAGO 2 - O PODEROSO CHEF;57
9;2024;KINOPLEX PRAIA DA COSTA;HAROLD AND THE PURPLE CRAYON;31
9;2024;KINOPLEX PRAIA DA COSTA;HELLBOY: THE CROOKED MAN;60
9;2024;KINOPLEX PRAIA DA COSTA;INSIDE OUT 2;132
9;2024;KINOPLEX PRAIA DA COSTA;IT ENDS WITH US;719
9;2024;KINOPLEX PRAIA DA COSTA;JUNG KOOK: I AM STILL;206
9;2024;KINOPLEX PRAIA DA COSTA;JUVENAL E O DRAGÃO;3
9;2024;KINOPLEX PRAIA DA COSTA;KILL;23
9;2024;KINOPLEX PRAIA DA COSTA;KINDS OF KINDNESS;36
9;2024;KINOPLEX PRAIA DA COSTA;KNOX GOES AWAY;95
9;2024;KINOPLEX PRAIA DA COSTA;LONGLEGS;987
9;2024;KINOPLEX PRAIA DA COSTA;LUCCAS E GI EM: DINOSSAUROS;42
9;2024;KINOPLEX PRAIA DA COSTA;MALLANDRO, O ERRADO QUE DEU CERTO;5
9;2024;KINOPLEX PRAIA DA COSTA;MY PENGUIN FRIEND;37
9;2024;KINOPLEX PRAIA DA COSTA;O MENSAGEIRO;5
9;2024;KINOPLEX PRAIA DA COSTA;PASSAGRANA;14
9;2024;KINOPLEX PRAIA DA COSTA;PRINCESA ADORMECIDA;5
9;2024;KINOPLEX PRAIA DA COSTA;SILVIO;132
9;2024;KINOPLEX PRAIA DA COSTA;SPEAK NO EVIL;432
9;2024;KINOPLEX PRAIA DA COSTA;SYMPATHY FOR THE DEVIL;34
9;2024;KINOPLEX PRAIA DA COSTA;THE CROW;32
9;2024;KINOPLEX PRAIA DA COSTA;THE FORGE;227
9;2024;KINOPLEX PRAIA DA COSTA;THE SILK ROAD RALLY;61
9;2024;KINOPLEX PRAIA DA COSTA;THE SUBSTANCE;743
9;2024;KINOPLEX PRAIA DA COSTA;THE WILD ROBOT;276
9;2024;KINOPLEX PRAIA DA COSTA;TRANSFORMERS ONE;171
9;2024;KINOPLEX PRAIA DA COSTA;TÔ DE GRAÇA - O FILME;55
9;2024;KINOPLEX PRAIA DA COSTA;WIDOW CLICQUOT;29
9;2024;KINOPLEX RIO SUL;ALIEN: ROMULUS;227
9;2024;KINOPLEX RIO SUL;BEETLEJUICE BEETLEJUICE;4778
9;2024;KINOPLEX RIO SUL;BLINK TWICE;742
9;2024;KINOPLEX RIO SUL;CORALINE 15TH ANNIVERSARY;49
9;2024;KINOPLEX RIO SUL;COUP DE CHANCE;808
9;2024;KINOPLEX RIO SUL;DEADPOOL & WOLVERINE;958
9;2024;KINOPLEX RIO SUL;DESPICABLE ME 4;264
9;2024;KINOPLEX RIO SUL;DRAGONKEEPER;291
9;2024;KINOPLEX RIO SUL;ESTÔMAGO 2 - O PODEROSO CHEF;82
9;2024;KINOPLEX RIO SUL;FANTASMA;16
9;2024;KINOPLEX RIO SUL;GRACIE AND PEDRO: PETS TO THE RESCUE;49
9;2024;KINOPLEX RIO SUL;HAROLD AND THE PURPLE CRAYON;747
9;2024;KINOPLEX RIO SUL;HELLBOY: THE CROOKED MAN;86
9;2024;KINOPLEX RIO SUL;INSIDE OUT 2;423
9;2024;KINOPLEX RIO SUL;IT ENDS WITH US;1210
9;2024;KINOPLEX RIO SUL;JUNG KOOK: I AM STILL;200
9;2024;KINOPLEX RIO SUL;JUVENAL E O DRAGÃO;5
9;2024;KINOPLEX RIO SUL;KINDS OF KINDNESS;5
9;2024;KINOPLEX RIO SUL;LONGLEGS;1116
9;2024;KINOPLEX RIO SUL;LUCCAS E GI EM: DINOSSAUROS;3
9;2024;KINOPLEX RIO SUL;MOTEL DESTINO;18
9;2024;KINOPLEX RIO SUL;MY PENGUIN FRIEND;193
9;2024;KINOPLEX RIO SUL;PASSAGRANA;38
9;2024;KINOPLEX RIO SUL;PRINCESA ADORMECIDA;22
9;2024;KINOPLEX RIO SUL;SAIDEIRA;8
9;2024;KINOPLEX RIO SUL;SILVIO;384
9;2024;KINOPLEX RIO SUL;SPEAK NO EVIL;1162
9;2024;KINOPLEX RIO SUL;THE CROW;85
9;2024;KINOPLEX RIO SUL;THE SUBSTANCE;829
9;2024;KINOPLEX RIO SUL;THE WILD ROBOT;538
9;2024;KINOPLEX RIO SUL;TRANSFORMERS ONE;462
9;2024;KINOPLEX RIO SUL;TRAP;50
9;2024;KINOPLEX RIO SUL;USHER: RENDEZVOUS IN PARIS;32
9;2024;KINOPLEX RIO SUL;VOVÓ NINJA;171
9;2024;KINOPLEX RIO SUL;WIDOW CLICQUOT;92
9;2024;KINOPLEX TIJUCA;ALIEN: ROMULUS;1732
9;2024;KINOPLEX TIJUCA;BEETLEJUICE BEETLEJUICE;7283
9;2024;KINOPLEX TIJUCA;BLACK RIO! BLACK POWER!;43
9;2024;KINOPLEX TIJUCA;BLINK TWICE;996
9;2024;KINOPLEX TIJUCA;CORALINE 15TH ANNIVERSARY;301
9;2024;KINOPLEX TIJUCA;COUP DE CHANCE;1069
9;2024;KINOPLEX TIJUCA;DEADPOOL & WOLVERINE;1220
9;2024;KINOPLEX TIJUCA;DESPICABLE ME 4;22
9;2024;KINOPLEX TIJUCA;DRAGONKEEPER;526
9;2024;KINOPLEX TIJUCA;ESTÔMAGO 2 - O PODEROSO CHEF;206
9;2024;KINOPLEX TIJUCA;FANTASMA;22
9;2024;KINOPLEX TIJUCA;HAROLD AND THE PURPLE CRAYON;371
9;2024;KINOPLEX TIJUCA;HELLBOY: THE CROOKED MAN;179
9;2024;KINOPLEX TIJUCA;INSIDE OUT 2;807
9;2024;KINOPLEX TIJUCA;IT ENDS WITH US;2547
9;2024;KINOPLEX TIJUCA;JUNG KOOK: I AM STILL;604
9;2024;KINOPLEX TIJUCA;JUVENAL E O DRAGÃO;1
9;2024;KINOPLEX TIJUCA;KINDS OF KINDNESS;113
9;2024;KINOPLEX TIJUCA;LONGLEGS;3380
9;2024;KINOPLEX TIJUCA;MOTEL DESTINO;114
9;2024;KINOPLEX TIJUCA;MY PENGUIN FRIEND;117
9;2024;KINOPLEX TIJUCA;O MENSAGEIRO;178
9;2024;KINOPLEX TIJUCA;OTHELO, O GRANDE;58
9;2024;KINOPLEX TIJUCA;PASSAGRANA;124
9;2024;KINOPLEX TIJUCA;PRINCESA ADORMECIDA;15
9;2024;KINOPLEX TIJUCA;SAIDEIRA;2
9;2024;KINOPLEX TIJUCA;SILVIO;665
9;2024;KINOPLEX TIJUCA;SPEAK NO EVIL;1429
9;2024;KINOPLEX TIJUCA;THE CROW;124
9;2024;KINOPLEX TIJUCA;THE FORGE;809
9;2024;KINOPLEX TIJUCA;THE SUBSTANCE;1728
9;2024;KINOPLEX TIJUCA;THE WILD ROBOT;603
9;2024;KINOPLEX TIJUCA;TRANSFORMERS ONE;758
9;2024;KINOPLEX TIJUCA;TRAP;128
9;2024;KINOPLEX TIJUCA;TÔ DE GRAÇA - O FILME;6
9;2024;KINOPLEX TIJUCA;VOVÓ NINJA;229
9;2024;KINOPLEX TOP SHOPPING;ALIEN: ROMULUS;396
9;2024;KINOPLEX TOP SHOPPING;BANDIDA;29
9;2024;KINOPLEX TOP SHOPPING;BEETLEJUICE BEETLEJUICE;3049
9;2024;KINOPLEX TOP SHOPPING;BLINK TWICE;110
9;2024;KINOPLEX TOP SHOPPING;CORALINE 15TH ANNIVERSARY;135
9;2024;KINOPLEX TOP SHOPPING;DEADPOOL & WOLVERINE;2778
9;2024;KINOPLEX TOP SHOPPING;DESPICABLE ME 4;2275
9;2024;KINOPLEX TOP SHOPPING;DRAGONKEEPER;85
9;2024;KINOPLEX TOP SHOPPING;GRACIE AND PEDRO: PETS TO THE RESCUE;41
9;2024;KINOPLEX TOP SHOPPING;HAROLD AND THE PURPLE CRAYON;23
9;2024;KINOPLEX TOP SHOPPING;HELLBOY: THE CROOKED MAN;464
9;2024;KINOPLEX TOP SHOPPING;IT ENDS WITH US;1320
9;2024;KINOPLEX TOP SHOPPING;LONGLEGS;858
9;2024;KINOPLEX TOP SHOPPING;OS FAROFEIROS 2;17
9;2024;KINOPLEX TOP SHOPPING;PASSAGRANA;59
9;2024;KINOPLEX TOP SHOPPING;PRINCESA ADORMECIDA;28
9;2024;KINOPLEX TOP SHOPPING;SAIDEIRA;4
9;2024;KINOPLEX TOP SHOPPING;SILVIO;280
9;2024;KINOPLEX TOP SHOPPING;SPEAK NO EVIL;958
9;2024;KINOPLEX TOP SHOPPING;THE CROW;372
9;2024;KINOPLEX TOP SHOPPING;THE FORGE;1984
9;2024;KINOPLEX TOP SHOPPING;THE SILK ROAD RALLY;325
9;2024;KINOPLEX TOP SHOPPING;THE WILD ROBOT;319
9;2024;KINOPLEX TOP SHOPPING;TRANSFORMERS ONE;512
9;2024;KINOPLEX TOP SHOPPING;TÔ DE GRAÇA - O FILME;180
9;2024;KINOPLEX TOP SHOPPING;VOVÓ NINJA;101
9;2024;KINOPLEX UBERABA;ALIEN: ROMULUS;153
9;2024;KINOPLEX UBERABA;BEETLEJUICE BEETLEJUICE;882
9;2024;KINOPLEX UBERABA;CORALINE 15TH ANNIVERSARY;48
9;2024;KINOPLEX UBERABA;COUP DE CHANCE;74
9;2024;KINOPLEX UBERABA;DEADPOOL & WOLVERINE;620
9;2024;KINOPLEX UBERABA;DRAGONKEEPER;109
9;2024;KINOPLEX UBERABA;ESTÔMAGO 2 - O PODEROSO CHEF;54
9;2024;KINOPLEX UBERABA;HAROLD AND THE PURPLE CRAYON;25
9;2024;KINOPLEX UBERABA;HELLBOY: THE CROOKED MAN;164
9;2024;KINOPLEX UBERABA;IT ENDS WITH US;389
9;2024;KINOPLEX UBERABA;JUNG KOOK: I AM STILL;268
9;2024;KINOPLEX UBERABA;JUVENAL E O DRAGÃO;3
9;2024;KINOPLEX UBERABA;KUNG FU PANDA 4;110
9;2024;KINOPLEX UBERABA;LONGLEGS;426
9;2024;KINOPLEX UBERABA;MOTEL DESTINO;40
9;2024;KINOPLEX UBERABA;MY PENGUIN FRIEND;17
9;2024;KINOPLEX UBERABA;PASSAGRANA;21
9;2024;KINOPLEX UBERABA;PRINCESA ADORMECIDA;5
9;2024;KINOPLEX UBERABA;SILVIO;127
9;2024;KINOPLEX UBERABA;SPEAK NO EVIL;177
9;2024;KINOPLEX UBERABA;THE CROW;45
9;2024;KINOPLEX UBERABA;THE FORGE;110
9;2024;KINOPLEX UBERABA;THE SUBSTANCE;237
9;2024;KINOPLEX UBERABA;THE WILD ROBOT;154
9;2024;KINOPLEX UBERABA;TRANSFORMERS ONE;182
9;2024;KINOPLEX UBERABA;TÔ DE GRAÇA - O FILME;3
9;2024;KINOPLEX UBERABA;VOVÓ NINJA;68
9;2024;KINOPLEX VIA PARQUE;ALIEN: ROMULUS;73
9;2024;KINOPLEX VIA PARQUE;AVASSALADORAS 2.0;2
9;2024;KINOPLEX VIA PARQUE;BEETLEJUICE BEETLEJUICE;2147
9;2024;KINOPLEX VIA PARQUE;BLINK TWICE;11
9;2024;KINOPLEX VIA PARQUE;CORALINE 15TH ANNIVERSARY;232
9;2024;KINOPLEX VIA PARQUE;COUP DE CHANCE;175
9;2024;KINOPLEX VIA PARQUE;DEADPOOL & WOLVERINE;560
9;2024;KINOPLEX VIA PARQUE;DESPICABLE ME 4;570
9;2024;KINOPLEX VIA PARQUE;DRAGONKEEPER;277
9;2024;KINOPLEX VIA PARQUE;ESTÔMAGO 2 - O PODEROSO CHEF;15
9;2024;KINOPLEX VIA PARQUE;FANTASMA;10
9;2024;KINOPLEX VIA PARQUE;GRACIE AND PEDRO: PETS TO THE RESCUE;47
9;2024;KINOPLEX VIA PARQUE;HAROLD AND THE PURPLE CRAYON;171
9;2024;KINOPLEX VIA PARQUE;HELLBOY: THE CROOKED MAN;106
9;2024;KINOPLEX VIA PARQUE;INSIDE OUT 2;352
9;2024;KINOPLEX VIA PARQUE;IT ENDS WITH US;305
9;2024;KINOPLEX VIA PARQUE;JUNG KOOK: I AM STILL;90
9;2024;KINOPLEX VIA PARQUE;JUVENAL E O DRAGÃO;2
9;2024;KINOPLEX VIA PARQUE;LONGLEGS;253
9;2024;KINOPLEX VIA PARQUE;LUCCAS E GI EM: DINOSSAUROS;1
9;2024;KINOPLEX VIA PARQUE;MOTEL DESTINO;12
9;2024;KINOPLEX VIA PARQUE;MY PENGUIN FRIEND;50
9;2024;KINOPLEX VIA PARQUE;PASSAGRANA;31
9;2024;KINOPLEX VIA PARQUE;PRINCESA ADORMECIDA;11
9;2024;KINOPLEX VIA PARQUE;SILVIO;43
9;2024;KINOPLEX VIA PARQUE;SPEAK NO EVIL;223
9;2024;KINOPLEX VIA PARQUE;THE FORGE;698
9;2024;KINOPLEX VIA PARQUE;THE SILK ROAD RALLY;411
9;2024;KINOPLEX VIA PARQUE;THE SUBSTANCE;400
9;2024;KINOPLEX VIA PARQUE;THE WILD ROBOT;128
9;2024;KINOPLEX VIA PARQUE;TRANSFORMERS ONE;325
9;2024;KINOPLEX VIA PARQUE;TRAP;230
9;2024;KINOPLEX VIA PARQUE;TÔ DE GRAÇA - O FILME;20
9;2024;KINOPLEX VIA PARQUE;USHER: RENDEZVOUS IN PARIS;9
9;2024;KINOPLEX VIA PARQUE;VOVÓ NINJA;52
9;2024;KINOPLEX VILA OLÍMPIA;ALIEN: ROMULUS;44
9;2024;KINOPLEX VILA OLÍMPIA;BEETLEJUICE BEETLEJUICE;1660
9;2024;KINOPLEX VILA OLÍMPIA;BLINK TWICE;119
9;2024;KINOPLEX VILA OLÍMPIA;CORALINE 15TH ANNIVERSARY;401
9;2024;KINOPLEX VILA OLÍMPIA;COUP DE CHANCE;293
9;2024;KINOPLEX VILA OLÍMPIA;DEADPOOL & WOLVERINE;273
9;2024;KINOPLEX VILA OLÍMPIA;DESPICABLE ME 4;402
9;2024;KINOPLEX VILA OLÍMPIA;DRAGONKEEPER;163
9;2024;KINOPLEX VILA OLÍMPIA;ESTÔMAGO 2 - O PODEROSO CHEF;44
9;2024;KINOPLEX VILA OLÍMPIA;GRACIE AND PEDRO: PETS TO THE RESCUE;95
9;2024;KINOPLEX VILA OLÍMPIA;HAROLD AND THE PURPLE CRAYON;357
9;2024;KINOPLEX VILA OLÍMPIA;HELLBOY: THE CROOKED MAN;7
9;2024;KINOPLEX VILA OLÍMPIA;INSIDE OUT 2;860
9;2024;KINOPLEX VILA OLÍMPIA;IT ENDS WITH US;416
9;2024;KINOPLEX VILA OLÍMPIA;JUVENAL E O DRAGÃO;5
9;2024;KINOPLEX VILA OLÍMPIA;KINDS OF KINDNESS;9
9;2024;KINOPLEX VILA OLÍMPIA;KNOX GOES AWAY;68
9;2024;KINOPLEX VILA OLÍMPIA;LONGLEGS;409
9;2024;KINOPLEX VILA OLÍMPIA;LUCCAS E GI EM: DINOSSAUROS;4
9;2024;KINOPLEX VILA OLÍMPIA;MOTEL DESTINO;30
9;2024;KINOPLEX VILA OLÍMPIA;MY PENGUIN FRIEND;438
9;2024;KINOPLEX VILA OLÍMPIA;O MENSAGEIRO;15
9;2024;KINOPLEX VILA OLÍMPIA;PRINCESA ADORMECIDA;2
9;2024;KINOPLEX VILA OLÍMPIA;SAIDEIRA;1
9;2024;KINOPLEX VILA OLÍMPIA;SILVIO;101
9;2024;KINOPLEX VILA OLÍMPIA;SOFIA FOI;2
9;2024;KINOPLEX VILA OLÍMPIA;SPEAK NO EVIL;167
9;2024;KINOPLEX VILA OLÍMPIA;THE SILK ROAD RALLY;409
9;2024;KINOPLEX VILA OLÍMPIA;THE SUBSTANCE;458
9;2024;KINOPLEX VILA OLÍMPIA;THE WILD ROBOT;186
9;2024;KINOPLEX VILA OLÍMPIA;TRANSFORMERS ONE;67
9;2024;KINOPLEX VILA OLÍMPIA;TRAP;407
9;2024;KINOPLEX VILA OLÍMPIA;TÔ DE GRAÇA - O FILME;1
9;2024;KINOPLEX VILA OLÍMPIA;WIDOW CLICQUOT;441
9;2024;KINOPLEX WEST SHOPPING;ALIEN: ROMULUS;15
9;2024;KINOPLEX WEST SHOPPING;BEETLEJUICE BEETLEJUICE;3261
9;2024;KINOPLEX WEST SHOPPING;BLINK TWICE;102
9;2024;KINOPLEX WEST SHOPPING;CORALINE 15TH ANNIVERSARY;239
9;2024;KINOPLEX WEST SHOPPING;DEADPOOL & WOLVERINE;2020
9;2024;KINOPLEX WEST SHOPPING;DESPICABLE ME 4;1149
9;2024;KINOPLEX WEST SHOPPING;DRAGONKEEPER;197
9;2024;KINOPLEX WEST SHOPPING;GRACIE AND PEDRO: PETS TO THE RESCUE;32
9;2024;KINOPLEX WEST SHOPPING;HAROLD AND THE PURPLE CRAYON;60
9;2024;KINOPLEX WEST SHOPPING;HELLBOY: THE CROOKED MAN;279
9;2024;KINOPLEX WEST SHOPPING;INSIDE OUT 2;762
9;2024;KINOPLEX WEST SHOPPING;IT ENDS WITH US;1198
9;2024;KINOPLEX WEST SHOPPING;JUNG KOOK: I AM STILL;260
9;2024;KINOPLEX WEST SHOPPING;JUVENAL E O DRAGÃO;6
9;2024;KINOPLEX WEST SHOPPING;KILL;71
9;2024;KINOPLEX WEST SHOPPING;LONGLEGS;946
9;2024;KINOPLEX WEST SHOPPING;LUCCAS E GI EM: DINOSSAUROS;8
9;2024;KINOPLEX WEST SHOPPING;PASSAGRANA;60
9;2024;KINOPLEX WEST SHOPPING;PRINCESA ADORMECIDA;25
9;2024;KINOPLEX WEST SHOPPING;SAIDEIRA;3
9;2024;KINOPLEX WEST SHOPPING;SILVIO;173
9;2024;KINOPLEX WEST SHOPPING;SPEAK NO EVIL;627
9;2024;KINOPLEX WEST SHOPPING;THE CROW;111
9;2024;KINOPLEX WEST SHOPPING;THE FORGE;2192
9;2024;KINOPLEX WEST SHOPPING;THE SILK ROAD RALLY;87
9;2024;KINOPLEX WEST SHOPPING;THE WILD ROBOT;317
9;2024;KINOPLEX WEST SHOPPING;TRANSFORMERS ONE;537
9;2024;KINOPLEX WEST SHOPPING;TÔ DE GRAÇA - O FILME;104
9;2024;KINOPLEX WEST SHOPPING;VOVÓ NINJA;78
9;2025;KINOPLEX AMAZONAS;AFTERBURN;203
9;2025;KINOPLEX AMAZONAS;BRING HER BACK;515
9;2025;KINOPLEX AMAZONAS;BTS 2016 HYYH ON STAGE : EPILOGUE REMASTERED;34
9;2025;KINOPLEX AMAZONAS;BTS 2017 THE WINGS TOUR THE FINAL;126
9;2025;KINOPLEX AMAZONAS;C.I.C - CENTRAL DE INTELIGÊNCIA CEARENSE;148
9;2025;KINOPLEX AMAZONAS;DANGEROUS ANIMALS;259
9;2025;KINOPLEX AMAZONAS;DEMON SLAYER -KIMETSU NO YAIBA- THE MOVIE: INFINITY CASTLE;10457
9;2025;KINOPLEX AMAZONAS;ELIO;100
9;2025;KINOPLEX AMAZONAS;FREAKIER FRIDAY;453
9;2025;KINOPLEX AMAZONAS;GEUGJANGPAN SYUPEO WINGSEU: MAEGSIMEOM SEUPIDEU;10
9;2025;KINOPLEX AMAZONAS;INTERSTELLAR;452
9;2025;KINOPLEX AMAZONAS;JURASSIC WORLD: REBIRTH;719
9;2025;KINOPLEX AMAZONAS;LUIZ GONZAGA - LEGUA TIRANA;27
9;2025;KINOPLEX AMAZONAS;MINHA MÃE É UMA PEÇA;18
9;2025;KINOPLEX AMAZONAS;NEZHA: MO TONG NAO HAI;90
9;2025;KINOPLEX AMAZONAS;O QUATRILHO;9
9;2025;KINOPLEX AMAZONAS;O QUE É ISSO COMPANHEIRO;30
9;2025;KINOPLEX AMAZONAS;ONE BATTLE AFTER ANOTHER;212
9;2025;KINOPLEX AMAZONAS;THE BAD GUYS 2;595
9;2025;KINOPLEX AMAZONAS;THE CONJURING: LAST RITES;19490
9;2025;KINOPLEX AMAZONAS;THE FANTASTIC FOUR: FIRST STEPS;1592
9;2025;KINOPLEX AMAZONAS;THE LONG WALK;258
9;2025;KINOPLEX AMAZONAS;THE NAKED GUN;154
9;2025;KINOPLEX AMAZONAS;THE ROSES;90
9;2025;KINOPLEX AMAZONAS;TOY STORY;257
9;2025;KINOPLEX AMAZONAS;UM LOBO ENTRE OS CISNES;24
9;2025;KINOPLEX AMAZONAS;UMA MULHER SEM FILTRO;99
9;2025;KINOPLEX AMAZONAS;WEAPONS;757
9;2025;KINOPLEX BOULEVARD;BAMBI, L'HISTOIRE D'UNE VIE DANS LES BOIS;29
9;2025;KINOPLEX BOULEVARD;CAUGHT STEALING;101
9;2025;KINOPLEX BOULEVARD;DEMON SLAYER -KIMETSU NO YAIBA- THE MOVIE: INFINITY CASTLE;3561
9;2025;KINOPLEX BOULEVARD;DONA FLOR E SEUS DOIS MARIDOS;6
9;2025;KINOPLEX BOULEVARD;FREAKIER FRIDAY;285
9;2025;KINOPLEX BOULEVARD;HOW TO TRAIN YOUR DRAGON;727
9;2025;KINOPLEX BOULEVARD;INTERSTELLAR;232
9;2025;KINOPLEX BOULEVARD;LILO & STITCH;604
9;2025;KINOPLEX BOULEVARD;LUIZ GONZAGA - LEGUA TIRANA;71
9;2025;KINOPLEX BOULEVARD;MINHA MÃE É UMA PEÇA;13
9;2025;KINOPLEX BOULEVARD;NEZHA: MO TONG NAO HAI;51
9;2025;KINOPLEX BOULEVARD;O QUATRILHO;4
9;2025;KINOPLEX BOULEVARD;O QUE É ISSO COMPANHEIRO;4
9;2025;KINOPLEX BOULEVARD;ONE BATTLE AFTER ANOTHER;166
9;2025;KINOPLEX BOULEVARD;PETS ON A TRAIN;88
9;2025;KINOPLEX BOULEVARD;SUPERMAN;420
9;2025;KINOPLEX BOULEVARD;THE BAD GUYS 2;840
9;2025;KINOPLEX BOULEVARD;THE CONJURING: LAST RITES;6949
9;2025;KINOPLEX BOULEVARD;THE FANTASTIC FOUR: FIRST STEPS;590
9;2025;KINOPLEX BOULEVARD;THE ROSES;60
9;2025;KINOPLEX BOULEVARD;TOY STORY;376
9;2025;KINOPLEX BOULEVARD;UM LOBO ENTRE OS CISNES;1
9;2025;KINOPLEX BOULEVARD;UMA MULHER SEM FILTRO;45
9;2025;KINOPLEX BOULEVARD;WEAPONS;228
9;2025;KINOPLEX DOM PEDRO;3 OBÁS DE XANGÔ;85
9;2025;KINOPLEX DOM PEDRO;A BIG BOLD BEAUTIFUL JOURNEY;551
9;2025;KINOPLEX DOM PEDRO;A MELHOR MÃE DO MUNDO;75
9;2025;KINOPLEX DOM PEDRO;A SOGRA PERFEITA 2;181
9;2025;KINOPLEX DOM PEDRO;AFTERBURN;95
9;2025;KINOPLEX DOM PEDRO;APANHADOR DE ALMAS;35
9;2025;KINOPLEX DOM PEDRO;BAMBI, L'HISTOIRE D'UNE VIE DANS LES BOIS;12
9;2025;KINOPLEX DOM PEDRO;BATMAN FOREVER;12
9;2025;KINOPLEX DOM PEDRO;BRING HER BACK;566
9;2025;KINOPLEX DOM PEDRO;BTS 2016 HYYH ON STAGE : EPILOGUE REMASTERED;19
9;2025;KINOPLEX DOM PEDRO;BTS 2017 THE WINGS TOUR THE FINAL;156
9;2025;KINOPLEX DOM PEDRO;C.I.C - CENTRAL DE INTELIGÊNCIA CEARENSE;88
9;2025;KINOPLEX DOM PEDRO;CARLOTA JOAQUINA, PRINCESA DO BRASIL;6
9;2025;KINOPLEX DOM PEDRO;CAUGHT STEALING;121
9;2025;KINOPLEX DOM PEDRO;CAZUZA: BOAS NOVAS;28
9;2025;KINOPLEX DOM PEDRO;DANGEROUS ANIMALS;376
9;2025;KINOPLEX DOM PEDRO;DAVID GILMOUR LIVE AT THE CIRCUS MAXIMUS, ROME;416
9;2025;KINOPLEX DOM PEDRO;DEMON SLAYER -KIMETSU NO YAIBA- THE MOVIE: INFINITY CASTLE;13227
9;2025;KINOPLEX DOM PEDRO;DONA FLOR E SEUS DOIS MARIDOS;72
9;2025;KINOPLEX DOM PEDRO;DOWNTON ABBEY: THE GRAND FINALE;176
9;2025;KINOPLEX DOM PEDRO;F1 THE MOVIE;187
9;2025;KINOPLEX DOM PEDRO;FREAKIER FRIDAY;2093
9;2025;KINOPLEX DOM PEDRO;HOW TO TRAIN YOUR DRAGON;287
9;2025;KINOPLEX DOM PEDRO;INTERSTELLAR;836
9;2025;KINOPLEX DOM PEDRO;IT;16
9;2025;KINOPLEX DOM PEDRO;JURASSIC WORLD: REBIRTH;512
9;2025;KINOPLEX DOM PEDRO;LUIZ GONZAGA - LEGUA TIRANA;10
9;2025;KINOPLEX DOM PEDRO;MATERIALISTS;850
9;2025;KINOPLEX DOM PEDRO;MONONOKE HIME;121
9;2025;KINOPLEX DOM PEDRO;NEZHA: MO TONG NAO HAI;50
9;2025;KINOPLEX DOM PEDRO;NIGHT OF THE ZOOPOCALYPSE;155
9;2025;KINOPLEX DOM PEDRO;NOBODY 2;17
9;2025;KINOPLEX DOM PEDRO;O QUATRILHO;8
9;2025;KINOPLEX DOM PEDRO;O QUE É ISSO COMPANHEIRO;32
9;2025;KINOPLEX DOM PEDRO;O ÚLTIMO AZUL;1969
9;2025;KINOPLEX DOM PEDRO;ONE BATTLE AFTER ANOTHER;1175
9;2025;KINOPLEX DOM PEDRO;OS ENFORCADOS;18
9;2025;KINOPLEX DOM PEDRO;PARIS,TEXAS;139
9;2025;KINOPLEX DOM PEDRO;PETS ON A TRAIN;127
9;2025;KINOPLEX DOM PEDRO;ROSARIO;85
9;2025;KINOPLEX DOM PEDRO;SKETCH;32
9;2025;KINOPLEX DOM PEDRO;SONHAR COM LEÕES;225
9;2025;KINOPLEX DOM PEDRO;SUPERMAN;450
9;2025;KINOPLEX DOM PEDRO;THE BAD GUYS 2;1942
9;2025;KINOPLEX DOM PEDRO;THE CONJURING: LAST RITES;17971
9;2025;KINOPLEX DOM PEDRO;THE FANTASTIC FOUR: FIRST STEPS;3099
9;2025;KINOPLEX DOM PEDRO;THE LEGO BATMAN MOVIE;33
9;2025;KINOPLEX DOM PEDRO;THE LIFE OF CHUCK;156
9;2025;KINOPLEX DOM PEDRO;THE LONG WALK;732
9;2025;KINOPLEX DOM PEDRO;THE NAKED GUN;227
9;2025;KINOPLEX DOM PEDRO;THE RETURN;162
9;2025;KINOPLEX DOM PEDRO;THE ROSES;305
9;2025;KINOPLEX DOM PEDRO;TOGETHER;86
9;2025;KINOPLEX DOM PEDRO;TOY STORY;964
9;2025;KINOPLEX DOM PEDRO;UM LOBO ENTRE OS CISNES;53
9;2025;KINOPLEX DOM PEDRO;UMA MULHER SEM FILTRO;70
9;2025;KINOPLEX DOM PEDRO;WEAPONS;1059
9;2025;KINOPLEX FASHION MALL;A BIG BOLD BEAUTIFUL JOURNEY;62
9;2025;KINOPLEX FASHION MALL;CAUGHT STEALING;31
9;2025;KINOPLEX FASHION MALL;COMPLÈTEMENT CRAMÉ!;118
9;2025;KINOPLEX FASHION MALL;DEMON SLAYER -KIMETSU NO YAIBA- THE MOVIE: INFINITY CASTLE;91
